codegen350MMulti,dyn8bit,0.656436999999999,0.622440267272208,0.343508639683794,0.011892867396475,0.6550400000000001,0.621057681430167,0.346062080249946,0.011876183224949,0.670002999999999,0.637117817686782,0.32973298718322,0.011855978467816,0.614313,0.578743424752175,0.385893178220979,0.012398258346889
codegen350Mnl,org,0.652362,0.6140206926802081,0.347765276560716,0.012032237792239,0.653527,0.6138647684140031,0.347485823316271,0.012170347019161,0.6701039999999999,0.630532514793646,0.330171362198433,0.012172606879965,0.563086,0.550526490641786,0.436124801511008,0.012379865418151
codegen350Mnl,8bit,0.652199,0.614003609059659,0.347931972581147,0.012029979652471,0.6533500000000001,0.613570543606426,0.347662061561606,0.012176183102921,0.6700079999999999,0.630622005049573,0.330264596509392,0.012173313027204,0.563263,0.55064654420361,0.435941013299233,0.012381968932074
codegen350Mnl,4bit,0.646529,0.611598098826147,0.353570951588402,0.012122380698356,0.647918,0.6116164561050941,0.353088985445376,0.012231298407327,0.6650050000000001,0.628400733898822,0.335250261289049,0.012232279401324,0.551107999999999,0.540694455741075,0.448076941729938,0.01235935046323
codegen350Mnl,,0.645751,0.6123047165585941,0.354358551014761,0.01216843167677,0.647938999999999,0.6131315806627511,0.353054946160947,0.012253144581855,0.664273,0.62902315694152,0.335950286282077,0.012216542991776,0.551758,0.540469748057911,0.447422178636235,0.012415515855206
codegen350Morg,,0.660095,0.625026258090132,0.339821559300647,0.011842051390827,0.658658,0.62234258739602,0.342446357653643,0.011807933722214,0.672963999999999,0.6391701772361791,0.326749648676964,0.011847175742041,0.617807,0.5813181197853681,0.382385307069764,0.012415260142251
neo1.3B4bit,,0.668663,0.6275480607602361,0.331485248813631,0.012022091841667,0.670257999999999,0.6291215742441211,0.33083113982315,0.011866852424403,0.6847350000000001,0.6429346395887231,0.315446624220853,0.012006168433377,0.551998,0.5519324416451951,0.447328758055053,0.012265754325925
neo1.3B8bit,,0.680854,0.633205140771227,0.319293589174679,0.011879997770222,0.681632,0.6343225251435071,0.319385987248738,0.011705680342907,0.695395999999999,0.6479137163398401,0.304724223392419,0.011859368192166,0.569081,0.570084295382157,0.430278095116431,0.012309002865758
neo1.3Bdyn8bit,,0.653013,0.6210682073041901,0.347145561014917,0.012123056735656,0.65354,0.6220127323254451,0.347559750074613,0.012106262716334,0.673092,0.6374298561872761,0.326974572852326,0.012138270469322,0.58565,0.5664629694670571,0.413677751828022,0.012493736315604
neo1.3Borg,,0.681372,0.6337972081498291,0.318772077331237,0.011886332736144,0.681997,0.634430187283689,0.319023755054646,0.011691995660976,0.69571,0.6483429286950021,0.304417535784063,0.011841093771503,0.569094,0.570546102213626,0.430258953575667,0.012326347790625
neo125dyn8bit,,0.567632,0.575911178977433,0.432187381782458,0.013054061318438,0.584549,0.580262824336502,0.41618840399237,0.012757403389341,0.610166,0.597213340824378,0.389515598578061,0.012622091366561,0.454727,0.47202270487155,0.5445423659787231,0.012872455814927
neo125github,,0.641278,0.6079973997492211,0.358830209052652,0.012167342357536,0.64276,0.609557746848292,0.358290752516881,0.012350435399364,0.659767999999999,0.6251368279278361,0.340365253642548,0.012328934008337,0.581461999999999,0.5541353895633451,0.417848815940015,0.012498036953792
pythia1.4B,org,0.697855,0.6453017768051711,0.302368084612456,0.01156210538773,0.699251,0.647062259655519,0.301722642658233,0.011647180833657,0.709716,0.66131165708452,0.29043606596929,0.011640262715161,0.670644999999999,0.631381346441655,0.329217650287699,0.012003245555631
pythia1.4B,8bit,0.6976049999999999,0.6451631879016411,0.302621754725752,0.011561731930385,0.69911,0.6467851971079921,0.301867758059037,0.011649172098397,0.709568,0.661263222281789,0.290577582991935,0.011642835015144,0.671379,0.631414208282556,0.328469817088548,0.011984614229346
pythia1.4B,4bit,0.6905819999999999,0.6408320727574891,0.309643393334339,0.011662279263773,0.692987999999999,0.6426633167243331,0.308029074009864,0.011702974457928,0.703630999999999,0.657338606431488,0.29652245728614,0.011754088857248,0.6634089999999999,0.6164477951589611,0.336384000429929,0.011980931907896
pythia1.4B,dyn8bit,0.665813,0.6292388996621611,0.334418725021625,0.012041681537095,0.670474999999999,0.6343011133213651,0.330524854722147,0.011944215469862,0.6838190000000001,0.647286841694519,0.316210215026448,0.011926640814141,0.6091700000000001,0.5612158042570491,0.390538440943313,0.012612140391783
pythia160M,org,0.6570100000000001,0.616453928146747,0.343174649883652,0.011953364160724,0.6559010000000001,0.6157351291209461,0.345201929232043,0.012346380624094,0.674434,0.635493255586249,0.325546330162987,0.012124170317672,0.63949,0.581673587899117,0.360199356841404,0.012208051759726
pythia160M,8bit,0.656574999999999,0.61566404310422,0.343604575369604,0.011954065361966,0.655227,0.6145501829527521,0.345887713725373,0.012365040883314,0.674103,0.6349754091556751,0.325870086232695,0.012136219340287,0.638153999999999,0.580950629947181,0.361533221121118,0.012226522280429
pythia160M,4bit,0.644996,0.611170022852288,0.355164866370177,0.012191917208914,0.641872,0.6090156110667171,0.359128156793448,0.012383588630255,0.666775,0.632647979659359,0.333113026553026,0.012143762719401,0.596858,0.5509032140593081,0.402766735346059,0.012736265273395
pythia160M,dyn8bit,0.550431,0.563267131542842,0.449397447156146,0.013192301369432,0.492284,0.493184582948392,0.5080883414363281,0.012671083714163,0.6066100000000001,0.599389598528507,0.392880020566624,0.012797051123971,0.385526999999999,0.412988106808031,0.6143436220720511,0.013091134674115
pythia1B,org,0.6899230000000001,0.638645952185655,0.310300863735054,0.011632891233646,0.690735999999999,0.6393144527484961,0.310295402029989,0.01170626756015,0.702911,0.6553520409635031,0.297241462007881,0.011764712253699,0.683418,0.6367465221623121,0.316364873070842,0.011977105094048
pythia1B,8bit,0.689628,0.638353109598311,0.310598212240374,0.011637427114473,0.690450999999999,0.6388661024302601,0.310573741352297,0.011708475170029,0.702589,0.6549519399742071,0.297564047969076,0.011768754873769,0.682423,0.636035873155338,0.31735865593031,0.011986981399113
pythia1B,4bit,0.683789,0.635612240954695,0.316427795925954,0.011733484957724,0.685519,0.6372779189466531,0.315552355989903,0.011798826040765,0.697313,0.652887406129943,0.302852295405766,0.011845706950952,0.669866,0.6225386013203991,0.329870287826076,0.011961688716973
pythia1B,dyn8bit,0.585762999999999,0.5834111094101151,0.414229579780945,0.012862325602004,0.577553,0.570441741770153,0.423476075425105,0.012860413183381,0.624625,0.609292542728856,0.375093732815504,0.012536093716889,0.423842,0.432823574036057,0.5757910253831471,0.013290225588872
pythia2.8B,org,0.712549,0.656798475155425,0.287670649267948,0.011320259346554,0.713997,0.658448152805097,0.286873962805417,0.01146183759464,0.722641,0.6727479886751171,0.277543295293377,0.011465253257026,0.6534909999999999,0.6368023691975351,0.346457851798727,0.011812975856127
pythia2.8B,8bit,0.712121,0.6564339917560621,0.288098697875848,0.011327594341838,0.713627,0.6581968524242341,0.287245518059501,0.011473835072882,0.722259,0.6724731051475831,0.277927585786705,0.011472135330683,0.653732,0.636943162811173,0.346225707439869,0.0118305364437
pythia2.8B,4bit,0.7052379999999999,0.6527545054525691,0.294970304674837,0.011417269985847,0.707726,0.655282496562267,0.293177026083649,0.011517740362541,0.716321999999999,0.6688910906856841,0.283848108267547,0.011557083999581,0.65595,0.635106384060903,0.343874837859983,0.011842517903077
pythia2.8B,dyn8bit,0.6652949999999991,0.630593169966159,0.334871972762629,0.011982148954321,0.6685889999999991,0.632806391547996,0.332360289639871,0.011992153195313,0.683538,0.648895359819982,0.316572618864465,0.011906356414913,0.592055,0.545098387661883,0.407685967207689,0.012722125491369
pythia410M,org,0.6741329999999991,0.626885612311403,0.326101854367079,0.011823172432062,0.675183,0.626636210868672,0.325896238603536,0.011998944977741,0.6887340000000001,0.644186580011167,0.311445808436412,0.01197478293137,0.671122999999999,0.6124389051553151,0.328672399694926,0.011888904672068
pythia410M,8bit,0.6739550000000001,0.626872254046083,0.326280195884309,0.011827979261528,0.674955999999999,0.6267246014718231,0.326114945234427,0.012001188489845,0.6885979999999999,0.6439982759552341,0.311578571854737,0.011974771290598,0.671254999999999,0.6122648573341261,0.328541564465819,0.011861585848983
pythia410M,4bit,0.6567120000000001,0.6190753634168461,0.343500328865854,0.012032771410083,0.6596069999999999,0.6192362113476141,0.341455081543475,0.012201418437922,0.677335999999999,0.638842434160608,0.322746338713086,0.012067361608281,0.6038549999999999,0.55770155573749,0.395931244772629,0.01251529613264
pythia410M,dyn8bit,0.457308999999999,0.492242693757322,0.5425372205693411,0.013232061371246,0.433728,0.456934204712183,0.5670387161757261,0.012955710118655,0.523864,0.550633852542825,0.475480080128283,0.013049586747443,0.333493,0.385214390764018,0.666575909150082,0.012075979553625
pythia6.9B,org,0.72982,0.669437670321646,0.270262296975401,0.011058298272807,0.7322679999999999,0.672527307937407,0.268557932786538,0.011179850628253,0.7390939999999999,0.685685888406484,0.261104173668654,0.011205952426068,0.644088,0.6292216364876131,0.356061546410005,0.01178791228199
pythia6.9B,8bit,0.729278,0.6690546360815931,0.270809270358731,0.011066166743136,0.731714,0.6720236567879081,0.269117462881325,0.011195733528253,0.738483,0.6851721656955461,0.261709920355621,0.011216852365789,0.6447160000000001,0.630026974708752,0.355413463543285,0.01177394016746
pythia6.9B,4bit,0.7187570000000001,0.6622700003287451,0.281346834595371,0.011202485844312,0.7219610000000001,0.6653622354801351,0.27892220753544,0.011325541491903,0.728390999999999,0.6778676573341761,0.271780931573748,0.011354378985258,0.652511,0.632336813394066,0.347598026306891,0.011787078735656
pythia6.9B,dyn8bit,0.6080270000000001,0.597729703284074,0.39190079052413,0.012517645434402,0.633371,0.6120694468482341,0.367529836269344,0.012405895542356,0.649046999999999,0.62875403400449,0.350854332677097,0.012344760518813,0.419354999999999,0.424070504416843,0.5801639745951901,0.01317723693397
pythia70M,org,0.6454909999999999,0.6086645419305751,0.354627707462081,0.012253909715971,0.6490600000000001,0.6132029300449361,0.35195303191284,0.012381876901975,0.665049,0.628546182002084,0.334867264288518,0.012204736433338,0.618672,0.562848102209708,0.380990704714482,0.012485893053141
pythia70M,8bit,0.645245,0.608587563467155,0.354870980937604,0.012256247638635,0.648029,0.6120350426586121,0.352992818454197,0.012395005761808,0.6649200000000001,0.628691527820436,0.33499333291167,0.012208967363933,0.618551,0.56315072494308,0.381125479196566,0.012465459005838
pythia70M,4bit,0.633574,0.6044183369397,0.366519259760425,0.012436059783801,0.6320755,0.6040195216010621,0.369008303400539,0.012596851917711,0.6565730000000001,0.625410994836405,0.343175493190908,0.012253189864708,0.586587,0.5428590522486241,0.413080726506096,0.012610893194626
pythia70M,dyn8bit,0.567267,0.565726026625835,0.432509735278972,0.012968163967253,0.513975,0.5046453061535421,0.486705294001095,0.012956949679056,0.616143,0.6008122299057,0.383228842214621,0.012532564997736,0.428528999999999,0.436414944010143,0.57134353594957,0.013250232233995
q8bit,,0.637613,0.606890828268972,0.362499622088045,0.012224960000749,0.639749,0.6072949924899831,0.361282020867199,0.012355349580326,0.6572239999999999,0.624226870666144,0.342880809257928,0.012318439694912,0.572075,0.547851049804647,0.4272469802725,0.012549097855081
qneo125,,0.595357,0.587760334044511,0.404596608893604,0.012804623824892,0.606681,0.5927852223711431,0.394334576031435,0.012610226733219,0.6257809999999999,0.6089639207744061,0.374117404380985,0.012536271362371,0.470326999999999,0.480677005981198,0.529099184424773,0.01305635867145
